customer_id,event_datetime,event_name,product_id,page_name,event_duration,is_scroll,app_version
119,2024-12-24 17:57:39.144311,product_view,P3380,Cart Page,60.47,True,v1.1.7
119,2025-01-01 08:53:27.144311,product_view,P3096,Product Page,222.5,False,v1.1.7
119,2025-01-01 15:39:49.144311,login,,Checkout Page,148.68,True,v1.1.7
119,2025-01-03 04:25:27.144311,product_view,P2199,Product Page,22.37,True,v1.1.7
119,2025-01-03 06:04:07.144311,product_view,P4562,Cart Page,87.0,True,v1.1.7
119,2025-01-04 23:01:41.144311,product_view,P6351,Checkout Page,260.46,True,v1.1.7
119,2025-01-06 01:47:52.144311,product_view,P2436,Checkout Page,245.1,True,v1.1.7
119,2025-01-09 23:09:30.144311,buy_button_click,P9518,Cart Page,28.02,True,v1.1.7
119,2025-01-10 00:03:08.144311,add_to_cart,P5770,Cart Page,239.23,False,v1.1.7
119,2025-01-10 15:26:48.144311,product_view,P6136,Cart Page,204.76,False,v1.1.7
119,2025-01-12 14:57:15.144311,product_view,P5114,Checkout Page,76.99,True,v1.1.7
119,2025-01-14 18:42:11.144311,product_view,P9169,Cart Page,103.8,True,v1.1.7
119,2025-01-18 21:20:55.144311,product_view,P7664,Product Page,221.65,False,v1.1.7
119,2025-01-19 01:44:34.144311,login,,Product Page,251.85,False,v1.1.7
119,2025-01-20 05:40:34.144311,product_view,P8926,Home,157.28,True,v1.1.7
119,2025-01-29 06:06:20.144311,add_to_cart,P2932,Home,148.15,False,v1.1.7
119,2025-02-01 20:40:45.144311,product_view,P9495,Product Page,185.67,True,v1.1.7
119,2025-02-11 05:12:46.144311,login,,Home,40.63,True,v1.1.7
119,2025-02-17 21:59:42.144311,product_view,P6819,Checkout Page,52.24,False,v1.1.7
119,2025-02-19 02:38:16.144311,wishlist,P2525,Checkout Page,155.31,False,v1.1.7
119,2025-02-19 12:45:09.144311,product_view,P4162,Product Page,187.64,True,v1.1.7
119,2025-02-22 09:31:32.144311,login,,Checkout Page,278.29,False,v1.1.7
119,2025-02-28 14:25:02.144311,product_view,P2075,Home,230.1,True,v1.1.7
119,2025-03-03 07:44:32.144311,product_view,P5786,Product Page,52.02,True,v1.1.7
119,2025-03-04 15:33:22.144311,login,,Checkout Page,286.84,True,v1.1.7
119,2025-03-05 03:07:25.144311,product_view,P9637,Product Page,90.58,True,v1.1.7
119,2025-03-05 13:31:17.144311,product_view,P1148,Product Page,200.82,False,v1.1.7
119,2025-03-08 21:20:30.144311,product_view,P6127,Checkout Page,43.95,True,v1.1.7
119,2025-03-10 02:29:15.144311,login,,Product Page,230.01,True,v1.1.7
119,2025-03-10 02:53:12.144311,product_view,P8375,Product Page,214.23,True,v1.1.7
119,2025-03-12 07:00:50.144311,buy_button_click,P4106,Home,75.49,True,v1.1.7
119,2025-03-12 15:52:35.144311,login,,Home,227.28,False,v1.1.7
119,2025-03-18 17:49:19.144311,product_view,P5928,Cart Page,255.28,True,v1.1.7
120,2024-12-27 16:02:48.144311,product_view,P5597,Product Page,275.69,False,v2.2.8
120,2024-12-31 06:41:53.144311,product_view,P8054,Cart Page,13.19,True,v2.2.8
120,2025-01-01 06:25:07.144311,product_view,P1805,Home,15.73,True,v2.2.8
120,2025-01-01 15:37:10.144311,product_view,P2942,Cart Page,277.31,True,v2.2.8
120,2025-01-09 18:43:09.144311,product_view,P2332,Product Page,81.33,False,v2.2.8
120,2025-01-13 10:33:17.144311,product_view,P2203,Home,102.36,False,v2.2.8
120,2025-01-14 13:28:37.144311,product_view,P2029,Home,185.65,True,v2.2.8
120,2025-01-16 18:36:52.144311,buy_button_click,P1670,Cart Page,265.53,True,v2.2.8
120,2025-01-19 13:35:09.144311,product_view,P1374,Product Page,132.31,False,v2.2.8
120,2025-01-20 17:43:39.144311,product_view,P2346,Home,252.13,False,v2.2.8
120,2025-01-27 17:20:14.144311,login,,Product Page,164.84,True,v2.2.8
120,2025-02-05 20:33:51.144311,product_view,P2496,Checkout Page,26.7,True,v2.2.8
120,2025-02-07 17:25:32.144311,product_view,P3858,Product Page,110.87,True,v2.2.8
120,2025-02-08 20:12:40.144311,product_view,P6124,Home,195.24,False,v2.2.8
120,2025-02-12 01:04:57.144311,login,,Product Page,263.63,False,v2.2.8
120,2025-02-13 21:54:30.144311,login,,Home,276.71,False,v2.2.8
120,2025-02-15 11:03:42.144311,login,,Cart Page,74.85,False,v2.2.8
120,2025-02-16 01:35:55.144311,login,,Home,187.82,True,v2.2.8
120,2025-02-17 21:17:30.144311,login,,Checkout Page,96.5,True,v2.2.8
120,2025-02-19 13:23:21.144311,product_view,P7986,Cart Page,217.3,False,v2.2.8
120,2025-02-20 09:24:47.144311,product_view,P8919,Product Page,69.29,True,v2.2.8
120,2025-03-03 03:44:08.144311,login,,Product Page,62.66,False,v2.2.8
120,2025-03-03 09:59:44.144311,buy_button_click,P3232,Cart Page,162.08,False,v2.2.8
120,2025-03-12 04:45:44.144311,product_view,P6496,Product Page,163.61,False,v2.2.8
120,2025-03-14 03:29:07.144311,product_view,P6713,Checkout Page,133.81,True,v2.2.8
120,2025-03-17 17:45:06.144311,login,,Product Page,33.32,True,v2.2.8
121,2025-01-04 14:12:44.144311,login,,Checkout Page,158.82,False,v2.3.7
122,2024-10-31 20:48:46.144311,login,,Checkout Page,256.68,True,v1.5.0
122,2024-11-01 05:28:50.144311,product_view,P5249,Home,222.75,False,v1.5.0
122,2024-11-06 04:33:24.144311,wishlist,P3052,Home,256.22,False,v1.5.0
122,2024-11-08 00:11:17.144311,product_view,P1909,Home,47.51,True,v1.5.0
122,2024-11-08 21:27:38.144311,add_to_cart,P2179,Product Page,76.1,True,v1.5.0
122,2024-11-10 03:47:55.144311,product_view,P7389,Product Page,153.76,False,v1.5.0
122,2024-11-10 10:54:17.144311,add_to_cart,P8060,Product Page,144.51,True,v1.5.0
122,2024-11-13 01:26:05.144311,login,,Product Page,118.71,False,v1.5.0
122,2024-11-17 21:39:16.144311,buy_button_click,P1298,Checkout Page,245.2,False,v1.5.0
122,2024-11-19 04:46:49.144311,login,,Home,124.7,True,v1.5.0
122,2024-11-21 01:03:00.144311,login,,Cart Page,118.91,False,v1.5.0
122,2024-11-24 16:08:15.144311,product_view,P4871,Product Page,246.63,True,v1.5.0
122,2024-11-27 14:56:07.144311,product_view,P3046,Product Page,236.02,False,v1.5.0
122,2024-11-27 23:14:02.144311,wishlist,P1337,Cart Page,32.28,False,v1.5.0
122,2024-12-02 10:32:58.144311,login,,Checkout Page,246.55,True,v1.5.0
122,2024-12-05 17:34:17.144311,login,,Home,102.56,False,v1.5.0
122,2024-12-07 02:41:44.144311,login,,Cart Page,66.81,True,v1.5.0
122,2024-12-11 21:38:59.144311,buy_button_click,P3309,Home,244.99,False,v1.5.0
122,2024-12-13 14:23:19.144311,login,,Cart Page,248.3,True,v1.5.0
122,2024-12-19 13:52:11.144311,product_view,P7979,Home,162.19,True,v1.5.0
122,2024-12-22 08:40:57.144311,login,,Cart Page,51.38,False,v1.5.0
122,2024-12-22 16:05:46.144311,product_view,P3216,Product Page,195.49,False,v1.5.0
122,2024-12-24 14:44:30.144311,product_view,P5423,Product Page,114.87,True,v1.5.0
122,2024-12-28 03:07:09.144311,login,,Home,194.35,True,v1.5.0
122,2024-12-29 16:04:49.144311,wishlist,P5814,Home,234.55,True,v1.5.0
122,2024-12-31 16:09:15.144311,product_view,P9814,Home,74.07,True,v1.5.0
122,2025-01-04 05:54:10.144311,product_view,P9124,Cart Page,96.2,False,v1.5.0
122,2025-01-06 04:37:14.144311,product_view,P6083,Home,22.51,False,v1.5.0
122,2025-01-08 13:30:56.144311,login,,Checkout Page,296.3,True,v1.5.0
122,2025-01-10 23:06:53.144311,login,,Home,153.65,False,v1.5.0
122,2025-01-13 18:27:58.144311,product_view,P4886,Home,59.93,True,v1.5.0
122,2025-01-14 00:34:09.144311,login,,Checkout Page,185.92,True,v1.5.0
122,2025-01-21 20:53:42.144311,product_view,P1605,Cart Page,128.87,True,v1.5.0
122,2025-01-22 13:21:12.144311,login,,Checkout Page,108.38,False,v1.5.0
122,2025-01-23 09:48:41.144311,add_to_cart,P4096,Product Page,173.04,True,v1.5.0
122,2025-01-26 04:17:06.144311,login,,Cart Page,155.21,False,v1.5.0
122,2025-01-26 04:38:06.144311,product_view,P8083,Cart Page,188.43,True,v1.5.0
122,2025-01-26 16:56:26.144311,product_view,P2456,Product Page,22.14,False,v1.5.0
122,2025-01-27 10:24:02.144311,add_to_cart,P8692,Home,101.3,False,v1.5.0
123,2024-12-05 05:46:04.144311,add_to_cart,P1464,Home,62.82,True,v2.0.2
123,2024-12-09 20:31:02.144311,login,,Home,299.91,False,v2.0.2
123,2024-12-12 17:52:41.144311,product_view,P3481,Cart Page,273.07,True,v2.0.2
123,2024-12-13 19:25:06.144311,add_to_cart,P7310,Cart Page,232.53,True,v2.0.2
123,2024-12-22 17:09:13.144311,add_to_cart,P5017,Home,25.06,True,v2.0.2
123,2024-12-24 20:04:50.144311,wishlist,P9246,Checkout Page,154.29,True,v2.0.2
123,2025-01-01 18:30:04.144311,add_to_cart,P7473,Home,94.07,False,v2.0.2
123,2025-01-06 18:09:44.144311,buy_button_click,P7118,Product Page,209.95,True,v2.0.2
123,2025-01-07 15:32:37.144311,add_to_cart,P7146,Cart Page,160.85,False,v2.0.2
123,2025-01-08 17:08:23.144311,product_view,P3715,Checkout Page,265.57,False,v2.0.2
123,2025-01-13 23:30:53.144311,product_view,P2399,Checkout Page,296.46,False,v2.0.2
123,2025-01-21 13:35:53.144311,login,,Cart Page,216.99,True,v2.0.2
123,2025-01-21 19:28:53.144311,product_view,P4420,Product Page,10.5,False,v2.0.2
123,2025-01-22 08:40:07.144311,wishlist,P8049,Home,41.44,False,v2.0.2
123,2025-01-24 15:24:44.144311,product_view,P5516,Checkout Page,273.84,True,v2.0.2
123,2025-01-25 10:50:45.144311,product_view,P7346,Product Page,11.33,False,v2.0.2
123,2025-01-30 04:07:54.144311,login,,Product Page,246.98,False,v2.0.2
123,2025-01-31 04:52:35.144311,product_view,P8535,Home,247.7,True,v2.0.2
123,2025-02-10 16:15:16.144311,wishlist,P5365,Cart Page,143.88,False,v2.0.2
123,2025-02-12 21:36:28.144311,buy_button_click,P5965,Home,101.52,False,v2.0.2
123,2025-02-13 07:20:04.144311,product_view,P8924,Checkout Page,192.71,True,v2.0.2
123,2025-02-16 12:36:56.144311,login,,Cart Page,158.76,False,v2.0.2
123,2025-02-19 18:51:56.144311,buy_button_click,P9455,Cart Page,158.07,False,v2.0.2
123,2025-02-20 22:46:51.144311,login,,Checkout Page,217.16,False,v2.0.2
123,2025-02-24 16:11:49.144311,product_view,P3477,Cart Page,241.32,True,v2.0.2
123,2025-02-27 08:52:47.144311,login,,Checkout Page,66.22,False,v2.0.2
123,2025-02-28 14:30:50.144311,buy_button_click,P1877,Cart Page,235.63,True,v2.0.2
124,2024-12-20 12:20:07.144311,add_to_cart,P5881,Cart Page,6.6,False,v1.2.1
124,2024-12-23 05:10:03.144311,login,,Cart Page,37.43,False,v1.2.1
124,2024-12-25 05:38:11.144311,wishlist,P6434,Home,214.65,False,v1.2.1
124,2024-12-28 22:25:49.144311,product_view,P8944,Cart Page,139.82,False,v1.2.1
124,2024-12-30 03:27:43.144311,wishlist,P7716,Cart Page,196.36,True,v1.2.1
124,2025-01-15 00:04:53.144311,product_view,P4318,Checkout Page,243.87,True,v1.2.1
124,2025-01-18 21:33:39.144311,product_view,P6073,Checkout Page,247.3,True,v1.2.1
124,2025-01-31 03:11:46.144311,product_view,P4963,Home,44.72,False,v1.2.1
124,2025-01-31 06:47:16.144311,product_view,P1218,Product Page,274.26,False,v1.2.1
124,2025-02-01 07:40:14.144311,wishlist,P9111,Checkout Page,139.27,False,v1.2.1
124,2025-02-06 23:09:32.144311,buy_button_click,P7696,Cart Page,136.28,False,v1.2.1
124,2025-02-08 15:28:23.144311,product_view,P6631,Product Page,257.97,False,v1.2.1
124,2025-02-10 20:49:01.144311,product_view,P5562,Home,264.3,False,v1.2.1
124,2025-02-17 03:32:14.144311,product_view,P7466,Cart Page,146.75,False,v1.2.1
124,2025-02-20 01:11:07.144311,product_view,P1091,Checkout Page,237.28,False,v1.2.1
124,2025-02-25 05:30:17.144311,product_view,P9017,Cart Page,11.83,False,v1.2.1
124,2025-03-06 00:12:36.144311,login,,Home,135.9,False,v1.2.1
124,2025-03-08 00:22:37.144311,buy_button_click,P6008,Cart Page,96.5,True,v1.2.1
124,2025-03-11 19:47:37.144311,product_view,P5913,Product Page,48.71,True,v1.2.1
124,2025-03-16 20:59:09.144311,wishlist,P1064,Product Page,210.76,True,v1.2.1
125,2024-09-30 01:56:41.144311,buy_button_click,P2129,Home,169.55,False,v1.4.5
125,2024-10-08 04:55:57.144311,buy_button_click,P8851,Home,88.88,True,v1.4.5
125,2024-10-08 15:24:57.144311,product_view,P8369,Checkout Page,215.53,False,v1.4.5
125,2024-10-11 05:58:31.144311,login,,Home,297.64,True,v1.4.5
125,2024-10-13 16:25:45.144311,login,,Cart Page,50.68,True,v1.4.5
125,2024-10-16 07:01:57.144311,login,,Product Page,196.07,True,v1.4.5
125,2024-10-17 15:31:49.144311,buy_button_click,P7146,Product Page,106.39,True,v1.4.5
125,2024-10-18 09:42:59.144311,login,,Product Page,241.78,True,v1.4.5
125,2024-10-18 14:48:00.144311,product_view,P9198,Product Page,16.6,True,v1.4.5
125,2024-10-19 13:27:44.144311,product_view,P4063,Product Page,191.18,True,v1.4.5
125,2024-10-21 11:19:31.144311,add_to_cart,P1919,Home,275.93,True,v1.4.5
125,2024-10-25 14:35:27.144311,product_view,P1896,Checkout Page,256.4,True,v1.4.5
125,2024-10-26 08:03:12.144311,login,,Checkout Page,286.73,True,v1.4.5
125,2024-10-27 16:48:00.144311,login,,Cart Page,158.2,False,v1.4.5
125,2024-11-04 21:01:51.144311,product_view,P4914,Home,155.44,True,v1.4.5
125,2024-11-07 09:05:04.144311,buy_button_click,P9455,Product Page,13.15,True,v1.4.5
125,2024-11-13 15:18:34.144311,wishlist,P4674,Cart Page,86.55,True,v1.4.5
125,2024-11-15 21:00:47.144311,wishlist,P6412,Product Page,236.59,False,v1.4.5
125,2024-11-26 03:20:28.144311,product_view,P3786,Checkout Page,188.17,True,v1.4.5
125,2024-11-28 20:34:34.144311,login,,Checkout Page,47.0,True,v1.4.5
125,2024-12-03 21:51:46.144311,wishlist,P3395,Checkout Page,158.67,True,v1.4.5
125,2024-12-09 09:05:57.144311,login,,Cart Page,174.86,True,v1.4.5
125,2024-12-09 14:19:13.144311,login,,Home,40.98,False,v1.4.5
125,2024-12-11 15:02:39.144311,login,,Cart Page,266.1,True,v1.4.5
125,2024-12-14 02:09:55.144311,product_view,P7643,Checkout Page,36.14,True,v1.4.5
125,2024-12-19 12:15:26.144311,buy_button_click,P4878,Product Page,76.0,False,v1.4.5
125,2024-12-22 22:40:04.144311,login,,Home,88.86,True,v1.4.5
125,2024-12-27 21:02:34.144311,login,,Product Page,116.34,True,v1.4.5
126,2024-10-03 09:51:49.144311,login,,Product Page,66.86,False,v1.1.2
126,2024-10-11 04:56:59.144311,product_view,P4845,Home,156.45,True,v1.1.2
126,2024-10-13 07:20:18.144311,product_view,P7840,Checkout Page,86.76,False,v1.1.2
126,2024-10-16 07:25:38.144311,product_view,P6848,Home,11.3,False,v1.1.2
126,2024-10-22 10:38:02.144311,login,,Cart Page,105.9,True,v1.1.2
126,2024-10-24 20:53:55.144311,product_view,P4238,Home,78.3,False,v1.1.2
126,2024-10-29 06:35:56.144311,product_view,P7662,Product Page,109.25,False,v1.1.2
126,2024-10-30 09:29:49.144311,product_view,P2188,Checkout Page,267.46,False,v1.1.2
126,2024-11-01 11:08:01.144311,product_view,P2696,Home,103.11,False,v1.1.2
126,2024-11-06 01:54:09.144311,product_view,P2737,Product Page,137.62,True,v1.1.2
126,2024-11-16 03:50:08.144311,wishlist,P2403,Home,54.5,False,v1.1.2
126,2024-11-18 03:01:16.144311,product_view,P4251,Product Page,79.84,True,v1.1.2
126,2024-11-18 04:17:42.144311,product_view,P2083,Product Page,32.72,True,v1.1.2
126,2024-11-22 12:21:04.144311,product_view,P3597,Checkout Page,295.74,False,v1.1.2
126,2024-11-23 03:54:03.144311,product_view,P3023,Home,98.63,False,v1.1.2
126,2024-11-26 07:26:49.144311,product_view,P1401,Cart Page,287.53,True,v1.1.2
126,2024-12-01 22:05:02.144311,wishlist,P1164,Cart Page,76.45,False,v1.1.2
126,2024-12-05 21:37:47.144311,wishlist,P8464,Product Page,67.01,False,v1.1.2
126,2024-12-09 02:11:08.144311,login,,Cart Page,68.36,True,v1.1.2
126,2024-12-14 18:10:13.144311,add_to_cart,P6496,Cart Page,260.25,True,v1.1.2
126,2024-12-17 01:17:48.144311,login,,Cart Page,125.96,True,v1.1.2
126,2024-12-21 21:13:29.144311,product_view,P7222,Home,144.12,True,v1.1.2
126,2024-12-23 00:45:23.144311,buy_button_click,P1765,Cart Page,73.53,True,v1.1.2
127,2024-12-28 04:08:30.144311,product_view,P2783,Checkout Page,65.04,True,v1.8.0
127,2024-12-28 23:16:18.144311,buy_button_click,P2337,Home,208.37,False,v1.8.0
127,2024-12-30 07:13:29.144311,login,,Cart Page,61.6,False,v1.8.0
127,2025-01-05 23:41:57.144311,product_view,P7116,Checkout Page,89.83,True,v1.8.0
127,2025-01-17 16:38:57.144311,product_view,P5856,Product Page,53.6,True,v1.8.0
127,2025-02-09 05:21:42.144311,login,,Cart Page,193.16,False,v1.8.0
127,2025-02-24 15:27:17.144311,wishlist,P7551,Cart Page,60.88,True,v1.8.0
127,2025-02-26 20:02:24.144311,login,,Product Page,297.4,True,v1.8.0
127,2025-02-27 17:43:56.144311,login,,Checkout Page,181.67,False,v1.8.0
128,2024-10-05 13:25:21.144311,login,,Home,244.53,False,v1.0.0
128,2024-10-08 16:01:55.144311,login,,Checkout Page,209.54,False,v1.0.0
128,2024-10-14 21:47:25.144311,product_view,P1550,Checkout Page,90.99,False,v1.0.0
128,2024-10-20 02:31:49.144311,add_to_cart,P3019,Home,143.39,False,v1.0.0
128,2024-10-22 12:06:01.144311,product_view,P2867,Checkout Page,84.56,False,v1.0.0
128,2024-10-23 00:16:26.144311,product_view,P3303,Product Page,252.36,True,v1.0.0
128,2024-10-24 19:07:46.144311,login,,Product Page,246.11,True,v1.0.0
128,2024-10-25 22:19:44.144311,product_view,P3075,Home,139.95,True,v1.0.0
128,2024-10-28 08:50:04.144311,wishlist,P9672,Product Page,251.44,True,v1.0.0
128,2024-11-05 14:48:00.144311,buy_button_click,P4282,Home,116.27,False,v1.0.0
128,2024-11-11 01:02:21.144311,product_view,P3419,Home,23.42,True,v1.0.0
128,2024-11-11 09:05:45.144311,add_to_cart,P9091,Checkout Page,51.87,False,v1.0.0
128,2024-11-11 18:41:08.144311,wishlist,P6353,Checkout Page,174.33,True,v1.0.0
128,2024-11-12 22:57:15.144311,product_view,P2240,Checkout Page,30.38,True,v1.0.0
128,2024-11-15 14:04:24.144311,buy_button_click,P2346,Checkout Page,190.37,True,v1.0.0
128,2024-11-18 16:27:55.144311,login,,Home,49.26,True,v1.0.0
128,2024-11-20 05:30:37.144311,product_view,P1010,Checkout Page,214.36,False,v1.0.0
128,2024-11-22 11:07:33.144311,product_view,P8275,Checkout Page,147.62,False,v1.0.0
128,2024-11-23 12:12:03.144311,login,,Product Page,202.42,False,v1.0.0
128,2024-11-26 22:34:58.144311,product_view,P1716,Product Page,94.24,False,v1.0.0
128,2024-11-28 08:23:01.144311,product_view,P1638,Cart Page,82.98,True,v1.0.0
128,2024-11-28 22:55:48.144311,product_view,P1764,Checkout Page,241.93,False,v1.0.0
128,2024-12-02 15:47:26.144311,login,,Home,51.12,False,v1.0.0
128,2024-12-07 15:49:35.144311,wishlist,P3283,Home,113.06,False,v1.0.0
128,2024-12-08 04:04:22.144311,product_view,P7799,Product Page,73.56,True,v1.0.0
128,2024-12-10 13:25:00.144311,product_view,P3808,Checkout Page,14.4,False,v1.0.0
128,2024-12-11 16:15:43.144311,buy_button_click,P5827,Checkout Page,56.46,True,v1.0.0
128,2024-12-11 18:45:10.144311,buy_button_click,P9793,Cart Page,92.32,False,v1.0.0
128,2024-12-12 21:26:07.144311,product_view,P3622,Checkout Page,243.52,True,v1.0.0
128,2024-12-13 01:56:09.144311,product_view,P5771,Home,241.49,True,v1.0.0
128,2024-12-17 18:24:28.144311,buy_button_click,P6731,Checkout Page,250.67,False,v1.0.0
128,2024-12-18 21:28:22.144311,product_view,P8235,Checkout Page,234.74,False,v1.0.0
128,2024-12-20 19:48:17.144311,login,,Product Page,134.69,True,v1.0.0
128,2024-12-21 03:58:18.144311,login,,Cart Page,64.8,True,v1.0.0
128,2024-12-22 16:36:09.144311,wishlist,P3454,Home,150.62,False,v1.0.0
128,2024-12-23 02:44:43.144311,add_to_cart,P7091,Product Page,39.19,False,v1.0.0
128,2024-12-25 16:23:18.144311,product_view,P4733,Cart Page,80.32,True,v1.0.0
128,2024-12-27 09:06:29.144311,login,,Product Page,98.69,False,v1.0.0
128,2024-12-28 04:03:39.144311,add_to_cart,P7751,Product Page,178.98,False,v1.0.0
129,2024-11-02 01:04:18.144311,product_view,P1537,Checkout Page,28.61,False,v1.3.0
129,2024-11-04 04:05:35.144311,login,,Product Page,10.05,True,v1.3.0
129,2024-11-06 09:43:53.144311,product_view,P2275,Checkout Page,238.83,False,v1.3.0
129,2024-11-09 11:29:10.144311,wishlist,P2623,Product Page,270.38,False,v1.3.0
129,2024-11-09 14:40:48.144311,wishlist,P9501,Product Page,21.9,True,v1.3.0
129,2024-11-18 17:10:30.144311,product_view,P4447,Product Page,195.29,False,v1.3.0
129,2024-11-20 11:20:25.144311,wishlist,P2398,Product Page,272.86,False,v1.3.0
129,2024-11-21 11:01:36.144311,product_view,P2323,Home,180.22,False,v1.3.0
129,2024-11-23 06:32:36.144311,product_view,P6489,Cart Page,127.63,False,v1.3.0
129,2024-11-24 20:44:35.144311,product_view,P5984,Home,283.36,True,v1.3.0
129,2024-11-27 00:37:10.144311,product_view,P5412,Home,106.04,False,v1.3.0
129,2024-11-29 12:42:35.144311,login,,Product Page,131.1,False,v1.3.0
129,2024-12-02 21:05:48.144311,product_view,P8989,Cart Page,285.76,True,v1.3.0
129,2024-12-03 21:27:50.144311,login,,Cart Page,133.53,False,v1.3.0
129,2024-12-05 22:23:02.144311,product_view,P5680,Checkout Page,147.07,False,v1.3.0
129,2024-12-06 04:18:28.144311,add_to_cart,P6784,Checkout Page,41.0,True,v1.3.0
129,2024-12-08 12:18:16.144311,wishlist,P7055,Product Page,189.31,True,v1.3.0
129,2024-12-09 05:40:15.144311,product_view,P4856,Home,111.78,False,v1.3.0
129,2024-12-10 04:27:48.144311,buy_button_click,P5919,Product Page,229.82,True,v1.3.0
129,2024-12-10 23:14:24.144311,product_view,P7874,Checkout Page,262.17,False,v1.3.0
129,2024-12-12 01:02:31.144311,product_view,P6580,Cart Page,124.74,True,v1.3.0
129,2024-12-17 23:39:11.144311,add_to_cart,P6682,Home,187.74,True,v1.3.0
129,2024-12-22 04:04:19.144311,product_view,P8791,Checkout Page,66.79,False,v1.3.0
129,2024-12-22 04:41:54.144311,login,,Home,150.76,False,v1.3.0
129,2024-12-22 21:46:22.144311,add_to_cart,P3925,Cart Page,292.74,False,v1.3.0
129,2024-12-23 15:35:46.144311,login,,Cart Page,249.61,False,v1.3.0
129,2024-12-23 20:42:23.144311,product_view,P2249,Checkout Page,201.98,False,v1.3.0
129,2024-12-25 13:58:42.144311,wishlist,P5285,Checkout Page,289.23,False,v1.3.0
129,2024-12-26 06:44:39.144311,buy_button_click,P5109,Checkout Page,163.81,False,v1.3.0
129,2025-01-07 16:54:44.144311,wishlist,P8316,Home,152.92,True,v1.3.0
129,2025-01-08 21:11:10.144311,login,,Product Page,26.46,True,v1.3.0
129,2025-01-08 21:47:05.144311,login,,Product Page,69.79,False,v1.3.0
129,2025-01-11 00:11:18.144311,login,,Cart Page,96.62,False,v1.3.0
129,2025-01-12 00:26:35.144311,login,,Cart Page,220.61,False,v1.3.0
129,2025-01-13 05:46:42.144311,buy_button_click,P1383,Checkout Page,87.39,True,v1.3.0
129,2025-01-15 11:17:46.144311,buy_button_click,P9846,Cart Page,255.66,False,v1.3.0
129,2025-01-17 16:38:28.144311,login,,Cart Page,199.03,False,v1.3.0
129,2025-01-18 14:59:06.144311,product_view,P8028,Home,82.1,False,v1.3.0
129,2025-01-20 00:24:14.144311,login,,Checkout Page,28.18,True,v1.3.0
130,2024-12-15 14:21:26.144311,wishlist,P7663,Product Page,130.66,False,v3.1.8
130,2024-12-16 01:17:06.144311,product_view,P7149,Home,224.88,False,v3.1.8
130,2024-12-29 12:20:10.144311,login,,Home,268.23,False,v3.1.8
130,2025-01-01 12:55:34.144311,product_view,P2153,Cart Page,39.12,True,v3.1.8
130,2025-01-13 10:41:48.144311,add_to_cart,P5198,Checkout Page,53.91,False,v3.1.8
130,2025-02-08 11:15:52.144311,wishlist,P6108,Cart Page,216.81,False,v3.1.8
130,2025-02-08 11:20:20.144311,product_view,P1899,Product Page,248.15,True,v3.1.8
130,2025-02-11 23:10:23.144311,login,,Home,74.08,False,v3.1.8
130,2025-03-09 20:41:48.144311,login,,Product Page,137.5,True,v3.1.8
131,2024-11-05 14:46:01.144311,login,,Checkout Page,112.69,False,v1.3.1
131,2024-11-09 04:04:10.144311,product_view,P1108,Checkout Page,166.57,True,v1.3.1
131,2024-11-24 07:42:52.144311,login,,Checkout Page,263.6,True,v1.3.1
131,2024-12-01 19:20:14.144311,product_view,P9982,Product Page,285.05,True,v1.3.1
131,2024-12-03 11:29:32.144311,product_view,P3455,Cart Page,54.58,False,v1.3.1
131,2025-01-14 04:51:54.144311,login,,Product Page,134.7,False,v1.3.1
131,2025-01-19 07:25:12.144311,product_view,P4764,Checkout Page,214.52,False,v1.3.1
131,2025-01-22 13:31:03.144311,wishlist,P7721,Home,168.18,True,v1.3.1
131,2025-01-30 17:27:34.144311,login,,Checkout Page,274.0,False,v1.3.1
132,2024-12-19 18:31:57.144311,product_view,P2806,Product Page,39.74,False,v3.1.0
132,2024-12-20 23:06:38.144311,product_view,P8937,Home,48.88,True,v3.1.0
132,2024-12-21 18:04:35.144311,login,,Cart Page,88.16,False,v3.1.0
132,2024-12-31 09:31:34.144311,login,,Product Page,200.02,False,v3.1.0
132,2025-01-03 12:02:14.144311,product_view,P3427,Home,209.73,True,v3.1.0
132,2025-01-03 17:26:01.144311,login,,Home,49.34,False,v3.1.0
132,2025-01-04 01:55:41.144311,login,,Checkout Page,28.05,True,v3.1.0
132,2025-01-05 03:13:59.144311,buy_button_click,P1227,Product Page,212.96,False,v3.1.0
132,2025-01-05 17:40:53.144311,add_to_cart,P3272,Cart Page,146.64,True,v3.1.0
132,2025-01-10 05:08:50.144311,wishlist,P3884,Product Page,49.23,False,v3.1.0
132,2025-01-10 13:21:47.144311,product_view,P5239,Cart Page,23.25,True,v3.1.0
132,2025-01-11 12:10:41.144311,login,,Product Page,25.51,True,v3.1.0
132,2025-01-11 23:48:56.144311,buy_button_click,P9720,Home,51.27,False,v3.1.0
132,2025-01-13 05:53:12.144311,product_view,P6008,Checkout Page,76.0,True,v3.1.0
132,2025-01-14 22:27:00.144311,login,,Home,260.86,False,v3.1.0
132,2025-01-16 11:13:27.144311,wishlist,P4520,Home,71.96,False,v3.1.0
132,2025-01-18 05:19:48.144311,product_view,P4414,Home,201.23,True,v3.1.0
132,2025-01-25 23:22:44.144311,product_view,P9046,Home,269.55,True,v3.1.0
132,2025-01-29 22:13:26.144311,product_view,P7894,Cart Page,68.63,True,v3.1.0
132,2025-02-02 03:17:44.144311,product_view,P7462,Home,258.36,False,v3.1.0
